text,label,source,original_liar_label,pred,proba_fake,model_conf
i never proposed privatizing the milwaukee county airport,0,LIAR,true,1,0.5672402190678125,0.5672402190678125
the fact that one town has three lanes dedicated to it that kind of gets me sauced,1,LIAR,pants-fire,0,0.4329652988286899,0.5670347011713102
when i came into office our vaccination rate in texas was 65 percent when i left two weeks ago it was 95 percent,1,LIAR,false,0,0.4341850476886266,0.5658149523113734
200000 students attempt suicide every year on college campuses,0,LIAR,half-true,1,0.5654452104525334,0.5654452104525334
the deficit this year could pay all of the 2013 salaries of every professional baseball player for the next 248 years,0,LIAR,true,1,0.564903488322528,0.564903488322528
says he won the popular vote if you deduct the millions of people who voted illegally,1,LIAR,pants-fire,0,0.4353513854167673,0.5646486145832327
says saddam hussein had a 10year relationship with alqaida,1,LIAR,false,0,0.4356296307346311,0.5643703692653689
the white house has three staff calligraphers making between 86000 and 97000 each and just one national security director she makes 55000,1,LIAR,barely-true,0,0.43563164253308523,0.5643683574669147
no candidate has run more negative ads in american history than barack obama did in 2008 especially in the general,0,LIAR,mostly-true,1,0.5636457925513049,0.5636457925513049
says 80 percent of north carolinians support the concept that men should not be in womens restrooms changing rooms bathrooms etc,0,LIAR,half-true,1,0.562589128421906,0.562589128421906
jason carter never passed a bill in his tenure in the state senate,0,LIAR,mostly-true,1,0.5621177151389729,0.5621177151389729
the federal health care plan costs texas taxpayers 24 billion per year,1,LIAR,barely-true,0,0.4383664628160334,0.5616335371839666
says stories about his birth certificate drowned out media coverage of the republican and white house budget plans the week of april 11,1,LIAR,false,0,0.43837482537038724,0.5616251746296128
says us senate candidate tommy thompson admitted that washington dc changed him into an insider selling his influence to make millions from powerful special interests,1,LIAR,false,0,0.43862914782565876,0.5613708521743412
